Order_ID,Order_Date,Customer_ID,Customer_Name,Product,Category,Region,Quantity,Sales,Discount,Profit
ORD0530,2025-05-19,C089,Vikash Kumar,Desk Organizer,Office Supplies,East,6,3864.0,0.08,1120.38
ORD0531,2025-05-24,C153,Aditya Shah,Printer,Office Supplies,West,1,9600.0,0.2,1698.44
ORD0532,2025-02-21,C136,Kavya Mehta,Office Chair,Furniture,South,4,23520.0,0.02,5234.08
ORD0533,2025-04-23,C069,Vikash Patel,External Hard Drive,Technology,West,1,5200.0,0.2,990.74
ORD0534,2025-10-31,C091,Karan Kumar,Keyboard,Technology,East,3,5292.0,0.02,1702.59
ORD0535,2025-12-25,C234,Riya Kapoor,Desk Organizer,Office Supplies,Central,1,595.0,0.15,173.53
ORD0536,2025-09-10,C145,Rohit Shah,Headphones,Technology,South,4,9600.0,0.2,3026.96
ORD0537,2025-04-30,C126,Sneha Mehta,Smartphone,Technology,North,2,48000,0,10162.66
ORD0538,2025-11-11,C135,Manish Mehta,Webcam,Technology,South,1,3325.0,0.05,800.76
ORD0539,2025-01-12,C088,Anjali Kumar,Keyboard,Technology,South,6,10800,0,3397.08
ORD0540,2025-07-11,C199,Suresh Joshi,Monitor,Technology,West,6,108000,0,21687.25
ORD0541,2025-06-15,C151,Karan Shah,Monitor,Technology,South,6,102600.0,0.05,18465.98
ORD0542,2025-06-12,C188,Anjali Joshi,Table Lamp,Furniture,Central,8,12240.0,0.15,3041.49
ORD0543,2025-12-07,C178,Ayesha Yadav,Calculator,Office Supplies,South,6,4704.0,0.02,1483.85
ORD0544,2025-04-01,C097,Nikhil Kumar,Pen Set,Office Supplies,Central,5,1470.0,0.02,505.81
ORD0545,2025-11-05,C101,Rahul Gupta,Desk Organizer,Office Supplies,Central,1,686.0,0.02,208.1
ORD0546,2025-03-14,C057,Nikhil Singh,Desk Organizer,Office Supplies,North,2,1288.0,0.08,384.11
ORD0547,2025-11-22,C061,Rahul Patel,Office Chair,Furniture,North,6,35280.0,0.02,8707.87
ORD0548,2025-05-16,C211,Karan Malhotra,Desk,Furniture,North,8,64000,0,13731.11
ORD0549,2025-01-01,C090,Pooja Kumar,Notebook,Office Supplies,West,2,850.0,0.15,222.06
ORD0550,2025-09-10,C188,Anjali Joshi,Table Lamp,Furniture,East,3,4968.0,0.08,1441.62
ORD0551,2025-09-03,C140,Meena Mehta,Bookshelf,Furniture,Central,2,11200.0,0.2,2547.83
ORD0552,2025-02-07,C167,Arjun Yadav,Printer,Office Supplies,North,3,33120.0,0.08,7109.03
ORD0553,2025-02-23,C076,Kavya Patel,Laptop,Technology,South,6,313500.0,0.05,46946.09
ORD0554,2025-02-08,C228,Anjali Kapoor,Bookshelf,Furniture,North,3,17850.0,0.15,3936.13
ORD0555,2025-01-16,C087,Arjun Kumar,Calculator,Office Supplies,South,8,5440.0,0.15,1603.02
ORD0556,2025-02-21,C156,Kavya Shah,Table Lamp,Furniture,South,3,5400,0,1459.46
ORD0557,2025-05-25,C105,Rohit Gupta,External Hard Drive,Technology,North,5,27625.0,0.15,5070.55
ORD0558,2025-01-28,C013,Aditya Sharma,Bookshelf,Furniture,West,8,54880.0,0.02,12194.98
ORD0559,2025-02-19,C023,Amit Verma,Pen Set,Office Supplies,South,8,2352.0,0.02,719.29
ORD0560,2025-03-01,C164,Neha Yadav,Pen Set,Office Supplies,West,2,552.0,0.08,173.87
ORD0561,2025-11-25,C121,Rahul Mehta,Webcam,Technology,South,5,17500,0,4531.77
ORD0562,2025-08-17,C095,Manish Kumar,Bookshelf,Furniture,West,6,41160.0,0.02,8660.53
ORD0563,2025-05-18,C120,Meena Gupta,Notebook,Office Supplies,South,4,1600.0,0.2,456.17
ORD0564,2025-06-26,C193,Aditya Joshi,Monitor,Technology,West,2,30600.0,0.15,6032.66
ORD0565,2025-02-01,C249,Vikash Mishra,Desk Organizer,Office Supplies,Central,4,2520.0,0.1,817.98
ORD0566,2025-05-01,C108,Anjali Gupta,External Hard Drive,Technology,North,8,46800.0,0.1,9060.5
ORD0567,2025-08-18,C102,Priya Gupta,Smartphone,Technology,South,3,72000,0,14214.91
ORD0568,2025-01-22,C249,Vikash Mishra,Mouse,Technology,West,4,3528.0,0.02,1155.29
ORD0569,2025-02-04,C052,Simran Singh,Headphones,Technology,Central,5,14250.0,0.05,4357.12
ORD0570,2025-05-22,C102,Priya Gupta,External Hard Drive,Technology,North,6,31200.0,0.2,5874.57
ORD0571,2025-08-01,C202,Priya Malhotra,Calculator,Office Supplies,Central,7,5600,0,1651.9
ORD0572,2025-10-16,C151,Karan Shah,Desk Organizer,Office Supplies,East,2,1400,0,459.68
ORD0573,2025-05-16,C223,Amit Kapoor,External Hard Drive,Technology,West,6,35880.0,0.08,6874.04
ORD0574,2025-03-30,C147,Arjun Shah,Calculator,Office Supplies,South,8,6400,0,1928.13
ORD0575,2025-07-22,C159,Suresh Shah,Calculator,Office Supplies,East,7,5600,0,1859.08
ORD0576,2025-09-01,C177,Nikhil Yadav,Printer,Office Supplies,East,1,10200.0,0.15,2199.58
ORD0577,2025-05-24,C006,Sneha Sharma,Desk,Furniture,North,5,38000.0,0.05,8931.2
ORD0578,2025-08-15,C249,Vikash Mishra,Printer,Office Supplies,East,3,34200.0,0.05,7360.09
ORD0579,2025-08-15,C069,Vikash Patel,Table Lamp,Furniture,West,2,3528.0,0.02,928.82
ORD0580,2025-01-29,C190,Pooja Joshi,Webcam,Technology,South,6,16800.0,0.2,4063.19
ORD0581,2025-09-26,C017,Nikhil Sharma,Pen Set,Office Supplies,North,7,2058.0,0.02,724.99
ORD0582,2025-01-30,C045,Rohit Singh,Mouse,Technology,West,4,2880.0,0.2,851.9
ORD0583,2025-07-08,C013,Aditya Sharma,Office Chair,Furniture,Central,4,22800.0,0.05,5539.86
ORD0584,2025-07-10,C102,Priya Gupta,Monitor,Technology,West,1,17640.0,0.02,3406.22
ORD0585,2025-03-25,C046,Sneha Singh,Webcam,Technology,East,6,19950.0,0.05,5354.23
ORD0586,2025-07-17,C192,Simran Joshi,Tablet,Technology,Central,5,140000,0,20878.74
ORD0587,2025-04-26,C200,Meena Joshi,Mouse,Technology,East,4,3060.0,0.15,1009.12
ORD0588,2025-12-16,C167,Arjun Yadav,Table Lamp,Furniture,South,1,1440.0,0.2,335.71
ORD0589,2025-05-10,C166,Sneha Yadav,Keyboard,Technology,East,1,1764.0,0.02,595.4
ORD0590,2025-06-28,C183,Amit Joshi,Notebook,Office Supplies,South,7,3220.0,0.08,938.11
ORD0591,2025-02-22,C120,Meena Gupta,Pen Set,Office Supplies,East,7,1890.0,0.1,557.32
ORD0592,2025-12-17,C144,Neha Shah,Calculator,Office Supplies,North,5,3800.0,0.05,1093.5
ORD0593,2025-05-22,C087,Arjun Kumar,Notebook,Office Supplies,East,6,2400.0,0.2,640.61
ORD0594,2025-11-04,C049,Vikash Singh,Headphones,Technology,East,4,12000,0,3938.62
ORD0595,2025-09-12,C175,Manish Yadav,Headphones,Technology,East,1,2550.0,0.15,892.1
ORD0596,2025-01-19,C233,Aditya Kapoor,Table Lamp,Furniture,Central,7,11592.0,0.08,3196.49
ORD0597,2025-04-24,C209,Vikash Malhotra,Mouse,Technology,West,6,4590.0,0.15,1516.16
ORD0598,2025-03-29,C233,Aditya Kapoor,Office Chair,Furniture,Central,5,24000.0,0.2,5631.52
ORD0599,2025-03-07,C047,Arjun Singh,Pen Set,Office Supplies,Central,2,552.0,0.08,187.71
ORD0600,2025-02-15,C196,Kavya Joshi,Keyboard,Technology,South,6,9180.0,0.15,2765.02
ORD0601,2025-06-19,C191,Karan Joshi,Pen Set,Office Supplies,Central,7,1680.0,0.2,510.63
ORD0602,2025-01-28,C076,Kavya Patel,Backpack,Accessories,Central,2,4048.0,0.08,1342.07
ORD0603,2025-04-10,C149,Vikash Shah,Calculator,Office Supplies,West,2,1472.0,0.08,450.04
ORD0604,2025-03-19,C136,Kavya Mehta,Pen Set,Office Supplies,South,7,2100,0,659.38
ORD0605,2025-06-11,C088,Anjali Kumar,Table Lamp,Furniture,South,8,14112.0,0.02,4131.93
ORD0606,2025-11-20,C200,Meena Joshi,Tablet,Technology,East,8,212800.0,0.05,36553.05
ORD0607,2025-05-21,C163,Amit Yadav,Smartphone,Technology,South,1,22080.0,0.08,4267.51
ORD0608,2025-02-15,C148,Anjali Shah,Keyboard,Technology,West,8,11520.0,0.2,3315.38
ORD0609,2025-09-02,C163,Amit Yadav,Table Lamp,Furniture,North,7,11592.0,0.08,3084.66
ORD0610,2025-06-14,C137,Nikhil Mehta,Mouse,Technology,Central,6,5400,0,1873.97
ORD0611,2025-05-08,C049,Vikash Singh,Laptop,Technology,East,1,46750.0,0.15,6918.32
ORD0612,2025-09-15,C080,Meena Patel,Headphones,Technology,South,2,5520.0,0.08,1828.37
ORD0613,2025-08-22,C017,Nikhil Sharma,Smartphone,Technology,Central,5,114000.0,0.05,24348.83
ORD0614,2025-03-10,C135,Manish Mehta,Desk,Furniture,West,7,47600.0,0.15,9920.45
ORD0615,2025-07-26,C092,Simran Kumar,Mouse,Technology,South,3,2160.0,0.2,605.75
ORD0616,2025-01-12,C187,Arjun Joshi,Headphones,Technology,South,4,10200.0,0.15,3307.4
ORD0617,2025-11-24,C032,Simran Verma,Office Chair,Furniture,Central,1,5520.0,0.08,1205.3
ORD0618,2025-02-25,C160,Meena Shah,Smartphone,Technology,North,1,20400.0,0.15,4185.35
ORD0619,2025-07-14,C013,Aditya Sharma,Monitor,Technology,East,7,115920.0,0.08,20574.49
ORD0620,2025-12-18,C122,Priya Mehta,Headphones,Technology,East,4,10200.0,0.15,3333.4
ORD0621,2025-11-07,C108,Anjali Gupta,Monitor,Technology,West,5,81000.0,0.1,15874.53
ORD0622,2025-02-28,C213,Aditya Malhotra,Monitor,Technology,West,2,34200.0,0.05,6881.43
ORD0623,2025-05-15,C051,Karan Singh,Calculator,Office Supplies,South,4,2560.0,0.2,803.04
ORD0624,2025-01-21,C092,Simran Kumar,Table Lamp,Furniture,South,5,8820.0,0.02,2456.76
ORD0625,2025-01-02,C177,Nikhil Yadav,Webcam,Technology,North,6,20580.0,0.02,4844.02
ORD0626,2025-02-16,C233,Aditya Kapoor,Monitor,Technology,North,8,141120.0,0.02,28552.28
ORD0627,2025-04-29,C186,Sneha Joshi,Monitor,Technology,East,5,76500.0,0.15,14097.65
ORD0628,2025-03-31,C068,Anjali Patel,Backpack,Accessories,East,1,2200,0,741.9
ORD0629,2025-03-01,C093,Aditya Kumar,Desk,Furniture,North,7,47600.0,0.15,9421.02
ORD0630,2025-07-03,C003,Amit Sharma,Headphones,Technology,Central,3,8550.0,0.05,3001.87
ORD0631,2025-06-25,C069,Vikash Patel,Tablet,Technology,West,6,134400.0,0.2,18880.0
ORD0632,2025-07-17,C103,Amit Gupta,Backpack,Accessories,West,5,8800.0,0.2,2731.35
ORD0633,2025-03-09,C205,Rohit Malhotra,Table Lamp,Furniture,North,3,5400,0,1547.08
ORD0634,2025-10-30,C242,Priya Mishra,Keyboard,Technology,Central,2,3312.0,0.08,1076.67
ORD0635,2025-07-14,C174,Riya Yadav,Backpack,Accessories,Central,3,5940.0,0.1,1931.3
ORD0636,2025-02-27,C008,Anjali Sharma,Headphones,Technology,West,8,22080.0,0.08,7696.12
ORD0637,2025-06-10,C012,Simran Sharma,Tablet,Technology,Central,5,119000.0,0.15,16525.75
ORD0638,2025-06-23,C197,Nikhil Joshi,Desk Organizer,Office Supplies,Central,4,2380.0,0.15,717.69
ORD0639,2025-06-27,C025,Rohit Verma,Table Lamp,Furniture,West,4,6624.0,0.08,1852.39
ORD0640,2025-11-26,C039,Suresh Verma,External Hard Drive,Technology,Central,1,6500,0,1390.35
ORD0641,2025-03-26,C218,Ayesha Malhotra,Webcam,Technology,West,8,22400.0,0.2,4910.24
ORD0642,2025-01-26,C083,Amit Kumar,Printer,Office Supplies,Central,6,68400.0,0.05,14079.13
ORD0643,2025-05-01,C165,Rohit Yadav,Bookshelf,Furniture,West,7,39200.0,0.2,7645.26
ORD0644,2025-09-13,C206,Sneha Malhotra,Desk Organizer,Office Supplies,North,8,5600,0,1745.09
ORD0645,2025-07-31,C128,Anjali Mehta,Laptop,Technology,Central,2,101200.0,0.08,14863.2
ORD0646,2025-10-15,C001,Rahul Sharma,Tablet,Technology,West,5,126000.0,0.1,18632.16
ORD0647,2025-01-28,C244,Neha Mishra,Desk,Furniture,West,6,38400.0,0.2,8647.07
ORD0648,2025-12-03,C085,Rohit Kumar,External Hard Drive,Technology,West,8,44200.0,0.15,8222.52
ORD0649,2025-06-24,C030,Pooja Verma,Monitor,Technology,East,4,72000,0,13675.51
ORD0650,2025-02-24,C141,Rahul Shah,USB Hub,Technology,South,6,6120.0,0.15,1553.63
ORD0651,2025-05-11,C127,Arjun Mehta,Headphones,Technology,South,7,21000,0,7124.15
ORD0652,2025-04-08,C031,Karan Verma,Bookshelf,Furniture,North,4,25760.0,0.08,5981.99
ORD0653,2025-12-11,C194,Riya Joshi,Table Lamp,Furniture,West,1,1530.0,0.15,413.35
ORD0654,2025-01-03,C118,Ayesha Gupta,Desk Organizer,Office Supplies,North,3,1932.0,0.08,597.21
ORD0655,2025-04-01,C142,Priya Shah,Table Lamp,Furniture,South,8,12960.0,0.1,3622.76
ORD0656,2025-12-03,C188,Anjali Joshi,Headphones,Technology,East,2,5520.0,0.08,1832.17
ORD0657,2025-12-21,C130,Pooja Mehta,Bookshelf,Furniture,East,7,44100.0,0.1,10270.18
ORD0658,2025-03-10,C102,Priya Gupta,Desk,Furniture,Central,5,36800.0,0.08,7578.98
ORD0659,2025-12-26,C180,Meena Yadav,USB Hub,Technology,East,5,4800.0,0.2,1325.89
ORD0660,2025-04-18,C183,Amit Joshi,External Hard Drive,Technology,East,4,25480.0,0.02,5173.31
ORD0661,2025-11-29,C176,Kavya Yadav,Office Chair,Furniture,South,3,15300.0,0.15,3731.82
ORD0662,2025-03-01,C129,Vikash Mehta,External Hard Drive,Technology,Central,6,33150.0,0.15,6662.95
ORD0663,2025-10-01,C123,Amit Mehta,Desk Organizer,Office Supplies,West,7,4165.0,0.15,1198.5
ORD0664,2025-07-15,C207,Arjun Malhotra,Laptop,Technology,North,2,110000,0,16978.54
ORD0665,2025-12-16,C052,Simran Singh,Notebook,Office Supplies,North,3,1425.0,0.05,403.92
ORD0666,2025-10-05,C177,Nikhil Yadav,Pen Set,Office Supplies,West,4,960.0,0.2,270.07
ORD0667,2025-11-28,C027,Arjun Verma,Calculator,Office Supplies,South,4,2720.0,0.15,822.3
ORD0668,2025-07-18,C131,Karan Mehta,Pen Set,Office Supplies,East,1,276.0,0.08,88.67
ORD0669,2025-05-09,C248,Anjali Mishra,External Hard Drive,Technology,West,1,6500,0,1238.24
ORD0670,2025-10-29,C213,Aditya Malhotra,Printer,Office Supplies,Central,6,57600.0,0.2,11361.88
ORD0671,2025-04-01,C051,Karan Singh,Mouse,Technology,North,5,4140.0,0.08,1466.03
ORD0672,2025-01-21,C048,Anjali Singh,Keyboard,Technology,Central,2,3312.0,0.08,1066.27
ORD0673,2025-05-11,C068,Anjali Patel,Headphones,Technology,West,3,8100.0,0.1,2387.71
ORD0674,2025-06-15,C182,Priya Joshi,Headphones,Technology,Central,1,2940.0,0.02,990.5
ORD0675,2025-10-21,C216,Kavya Malhotra,Pen Set,Office Supplies,North,8,1920.0,0.2,606.42
ORD0676,2025-09-24,C201,Rahul Malhotra,Desk,Furniture,Central,4,31360.0,0.02,6522.54
ORD0677,2025-06-28,C041,Rahul Singh,Table Lamp,Furniture,South,7,12600,0,3343.87
ORD0678,2025-05-31,C170,Pooja Yadav,Desk,Furniture,Central,6,45600.0,0.05,9638.47
ORD0679,2025-12-09,C136,Kavya Mehta,Webcam,Technology,South,1,3500,0,877.83
ORD0680,2025-12-16,C232,Simran Kapoor,Calculator,Office Supplies,West,4,3200,0,1061.71
ORD0681,2025-10-04,C235,Manish Kapoor,Monitor,Technology,North,7,119700.0,0.05,23846.73
ORD0682,2025-09-18,C234,Riya Kapoor,USB Hub,Technology,North,6,6480.0,0.1,1819.21
ORD0683,2025-02-12,C076,Kavya Patel,Mouse,Technology,South,6,4860.0,0.1,1704.09
ORD0684,2025-02-03,C249,Vikash Mishra,External Hard Drive,Technology,South,1,5525.0,0.15,996.09
ORD0685,2025-10-03,C222,Priya Kapoor,Table Lamp,Furniture,West,2,3528.0,0.02,1027.6
ORD0686,2025-08-24,C166,Sneha Yadav,Tablet,Technology,North,3,84000,0,13968.44
ORD0687,2025-05-09,C023,Amit Verma,Tablet,Technology,Central,1,27440.0,0.02,4429.32
ORD0688,2025-07-18,C211,Karan Malhotra,Printer,Office Supplies,West,5,55200.0,0.08,11152.25
ORD0689,2025-12-11,C111,Karan Gupta,Desk,Furniture,North,1,7360.0,0.08,1510.07
ORD0690,2025-10-27,C165,Rohit Yadav,Calculator,Office Supplies,North,2,1280.0,0.2,338.64
ORD0691,2025-12-18,C092,Simran Kumar,USB Hub,Technology,North,2,2280.0,0.05,634.0
ORD0692,2025-12-05,C073,Aditya Patel,Backpack,Accessories,South,7,14168.0,0.08,4042.16
ORD0693,2025-07-20,C137,Nikhil Mehta,Printer,Office Supplies,Central,3,30600.0,0.15,6449.87
ORD0694,2025-11-28,C076,Kavya Patel,Headphones,Technology,North,5,12750.0,0.15,3961.0
ORD0695,2025-01-22,C142,Priya Shah,External Hard Drive,Technology,Central,3,19500,0,3591.14
ORD0696,2025-04-18,C101,Rahul Gupta,External Hard Drive,Technology,East,2,12350.0,0.05,2540.79
ORD0697,2025-04-05,C055,Manish Singh,Table Lamp,Furniture,East,3,5292.0,0.02,1395.49
ORD0698,2025-10-18,C050,Pooja Singh,Monitor,Technology,Central,3,45900.0,0.15,9123.03
ORD0699,2025-12-10,C119,Suresh Gupta,External Hard Drive,Technology,North,2,12350.0,0.05,2257.52
ORD0700,2025-07-02,C051,Karan Singh,Desk Organizer,Office Supplies,South,8,5320.0,0.05,1545.31
ORD0701,2025-06-12,C026,Sneha Verma,Pen Set,Office Supplies,East,2,588.0,0.02,194.55
ORD0702,2025-10-18,C158,Ayesha Shah,Pen Set,Office Supplies,East,3,810.0,0.1,256.0
ORD0703,2025-06-10,C246,Sneha Mishra,Table Lamp,Furniture,South,3,5400,0,1439.08
ORD0704,2025-07-04,C183,Amit Joshi,Table Lamp,Furniture,East,5,7200.0,0.2,1728.72
ORD0705,2025-07-03,C225,Rohit Kapoor,Webcam,Technology,West,8,25760.0,0.08,6796.53
ORD0706,2025-11-07,C142,Priya Shah,Monitor,Technology,East,3,45900.0,0.15,7828.97
ORD0707,2025-11-17,C220,Meena Malhotra,Headphones,Technology,North,4,11400.0,0.05,3478.94
ORD0708,2025-10-25,C229,Vikash Kapoor,Laptop,Technology,Central,1,44000.0,0.2,6863.62
ORD0709,2025-10-04,C055,Manish Singh,Smartphone,Technology,South,5,108000.0,0.1,21763.42
ORD0710,2025-10-29,C094,Riya Kumar,Bookshelf,Furniture,East,4,22400.0,0.2,5038.82
ORD0711,2025-07-06,C035,Manish Verma,Backpack,Accessories,South,2,4048.0,0.08,1260.49
ORD0712,2025-09-21,C218,Ayesha Malhotra,Calculator,Office Supplies,South,3,1920.0,0.2,519.34
ORD0713,2025-09-05,C046,Sneha Singh,Desk Organizer,Office Supplies,North,3,1785.0,0.15,582.63
ORD0714,2025-05-16,C057,Nikhil Singh,Webcam,Technology,North,4,14000,0,3524.79
ORD0715,2025-08-29,C172,Simran Yadav,Mouse,Technology,North,6,4968.0,0.08,1740.36
ORD0716,2025-09-24,C011,Karan Sharma,Desk,Furniture,East,2,13600.0,0.15,3001.93
ORD0717,2025-12-01,C214,Riya Malhotra,Notebook,Office Supplies,Central,3,1380.0,0.08,396.25
ORD0718,2025-04-25,C168,Anjali Yadav,Tablet,Technology,East,5,128800.0,0.08,20308.94
ORD0719,2025-09-04,C210,Pooja Malhotra,Office Chair,Furniture,North,8,38400.0,0.2,9093.81
ORD0720,2025-04-28,C129,Vikash Mehta,Headphones,Technology,East,8,23520.0,0.02,7258.67
ORD0721,2025-07-05,C055,Manish Singh,Headphones,Technology,North,3,8820.0,0.02,2973.97
ORD0722,2025-06-19,C170,Pooja Yadav,Printer,Office Supplies,West,7,67200.0,0.2,13741.72
ORD0723,2025-10-30,C173,Aditya Yadav,Webcam,Technology,West,8,27440.0,0.02,6629.76
ORD0724,2025-10-21,C006,Sneha Sharma,Printer,Office Supplies,South,1,11760.0,0.02,2474.44
ORD0725,2025-03-17,C162,Priya Yadav,USB Hub,Technology,East,1,1080.0,0.1,281.38
ORD0726,2025-10-16,C237,Nikhil Kapoor,Keyboard,Technology,East,7,11340.0,0.1,3767.48
ORD0727,2025-11-07,C243,Amit Mishra,Tablet,Technology,West,4,103040.0,0.08,17619.19
ORD0728,2025-03-15,C044,Neha Singh,Printer,Office Supplies,South,7,75600.0,0.1,16137.42
ORD0729,2025-12-18,C160,Meena Shah,USB Hub,Technology,West,5,5880.0,0.02,1662.2
ORD0730,2025-07-13,C153,Aditya Shah,Desk Organizer,Office Supplies,North,2,1372.0,0.02,420.94
ORD0731,2025-03-18,C005,Rohit Sharma,Mouse,Technology,South,7,5040.0,0.2,1610.45
ORD0732,2025-09-30,C122,Priya Mehta,Calculator,Office Supplies,North,1,640.0,0.2,187.63
ORD0733,2025-10-04,C024,Neha Verma,Webcam,Technology,West,3,9450.0,0.1,2503.99
ORD0734,2025-01-23,C134,Riya Mehta,Table Lamp,Furniture,West,6,8640.0,0.2,2344.87
ORD0735,2025-10-29,C059,Suresh Singh,Webcam,Technology,Central,7,23275.0,0.05,6213.31
ORD0736,2025-09-02,C026,Sneha Verma,Table Lamp,Furniture,North,3,5130.0,0.05,1470.06
ORD0737,2025-04-07,C073,Aditya Patel,Calculator,Office Supplies,North,7,5320.0,0.05,1502.16
ORD0738,2025-01-04,C148,Anjali Shah,USB Hub,Technology,South,2,2160.0,0.1,598.5
ORD0739,2025-02-24,C177,Nikhil Yadav,Desk,Furniture,Central,7,53200.0,0.05,11116.53
ORD0740,2025-07-07,C065,Rohit Patel,Notebook,Office Supplies,West,7,3150.0,0.1,937.55
ORD0741,2025-10-13,C194,Riya Joshi,Mouse,Technology,East,7,5670.0,0.1,1831.61
ORD0742,2025-06-07,C144,Neha Shah,External Hard Drive,Technology,West,8,49400.0,0.05,9879.21
ORD0743,2025-04-28,C189,Vikash Joshi,Headphones,Technology,South,2,5100.0,0.15,1607.91
ORD0744,2025-06-23,C026,Sneha Verma,Mouse,Technology,Central,7,5040.0,0.2,1676.09
ORD0745,2025-11-22,C179,Suresh Yadav,Smartphone,Technology,North,3,66240.0,0.08,12312.7
ORD0746,2025-08-11,C211,Karan Malhotra,Headphones,Technology,East,8,21600.0,0.1,6472.82
ORD0747,2025-01-20,C057,Nikhil Singh,Office Chair,Furniture,West,2,10800.0,0.1,2550.57
ORD0748,2025-11-02,C158,Ayesha Shah,USB Hub,Technology,South,5,5100.0,0.15,1297.96
ORD0749,2025-04-14,C164,Neha Yadav,Webcam,Technology,Central,8,28000,0,7603.85
ORD0750,2025-11-03,C074,Riya Patel,Mouse,Technology,South,1,720.0,0.2,225.51
ORD0751,2025-05-03,C158,Ayesha Shah,Keyboard,Technology,South,1,1710.0,0.05,577.38
ORD0752,2025-12-09,C023,Amit Verma,Notebook,Office Supplies,Central,7,3325.0,0.05,966.76
ORD0753,2025-12-27,C052,Simran Singh,USB Hub,Technology,North,1,1020.0,0.15,260.22
ORD0754,2025-05-22,C141,Rahul Shah,Pen Set,Office Supplies,South,6,1710.0,0.05,536.22
ORD0755,2025-03-31,C117,Nikhil Gupta,Bookshelf,Furniture,North,1,6650.0,0.05,1476.23
ORD0756,2025-03-01,C144,Neha Shah,Tablet,Technology,East,5,133000.0,0.05,22184.34
ORD0757,2025-08-15,C225,Rohit Kapoor,External Hard Drive,Technology,Central,5,27625.0,0.15,5765.95
ORD0758,2025-08-23,C124,Neha Mehta,Printer,Office Supplies,Central,6,57600.0,0.2,11685.83
ORD0759,2025-05-13,C221,Rahul Kapoor,Laptop,Technology,South,8,440000,0,67018.23
ORD0760,2025-06-30,C174,Riya Yadav,Printer,Office Supplies,North,6,66240.0,0.08,13539.61
ORD0761,2025-02-17,C180,Meena Yadav,Notebook,Office Supplies,East,4,1900.0,0.05,552.8
ORD0762,2025-06-10,C020,Meena Sharma,External Hard Drive,Technology,Central,3,17940.0,0.08,3418.61
ORD0763,2025-04-13,C069,Vikash Patel,Keyboard,Technology,South,4,6624.0,0.08,2058.19
ORD0764,2025-04-14,C224,Neha Kapoor,Notebook,Office Supplies,Central,4,1960.0,0.02,617.15
ORD0765,2025-02-10,C092,Simran Kumar,Headphones,Technology,West,2,6000,0,2056.26
ORD0766,2025-09-04,C158,Ayesha Shah,Laptop,Technology,East,1,44000.0,0.2,6564.52
ORD0767,2025-04-04,C127,Arjun Mehta,Desk Organizer,Office Supplies,Central,5,3220.0,0.08,1075.25
ORD0768,2025-10-23,C072,Simran Patel,Bookshelf,Furniture,Central,4,22400.0,0.2,4419.32
ORD0769,2025-01-17,C205,Rohit Malhotra,Table Lamp,Furniture,West,8,12960.0,0.1,3501.58
ORD0770,2025-12-24,C221,Rahul Kapoor,Keyboard,Technology,East,8,14400,0,4813.98
ORD0771,2025-04-18,C177,Nikhil Yadav,Laptop,Technology,North,1,46750.0,0.15,7138.88
ORD0772,2025-10-08,C084,Neha Kumar,Office Chair,Furniture,East,5,29400.0,0.02,6559.39
ORD0773,2025-04-05,C121,Rahul Mehta,Calculator,Office Supplies,South,6,4560.0,0.05,1405.95
ORD0774,2025-07-25,C108,Anjali Gupta,Office Chair,Furniture,South,6,28800.0,0.2,6003.82
ORD0775,2025-02-21,C147,Arjun Shah,Headphones,Technology,South,4,9600.0,0.2,3141.32
ORD0776,2025-03-16,C143,Amit Shah,Table Lamp,Furniture,South,7,12348.0,0.02,3580.52
ORD0777,2025-09-13,C122,Priya Mehta,Laptop,Technology,Central,3,151800.0,0.08,22720.92
ORD0778,2025-05-09,C137,Nikhil Mehta,Desk,Furniture,Central,8,60800.0,0.05,13643.17
ORD0779,2025-03-25,C013,Aditya Sharma,Bookshelf,Furniture,East,2,11900.0,0.15,2374.74
ORD0780,2025-06-21,C122,Priya Mehta,Monitor,Technology,East,8,122400.0,0.15,21673.77
ORD0781,2025-01-11,C144,Neha Shah,External Hard Drive,Technology,East,5,30875.0,0.05,6001.98
ORD0782,2025-10-22,C223,Amit Kapoor,Calculator,Office Supplies,Central,4,2880.0,0.1,898.98
ORD0783,2025-12-11,C045,Rohit Singh,Pen Set,Office Supplies,West,6,1710.0,0.05,563.5
ORD0784,2025-05-27,C228,Anjali Kapoor,Tablet,Technology,South,7,176400.0,0.1,27379.81
ORD0785,2025-11-20,C223,Amit Kapoor,Keyboard,Technology,West,6,9936.0,0.08,3304.69
ORD0786,2025-06-25,C218,Ayesha Malhotra,Tablet,Technology,East,2,54880.0,0.02,8383.63
ORD0787,2025-11-27,C168,Anjali Yadav,Pen Set,Office Supplies,West,5,1350.0,0.1,429.14
ORD0788,2025-03-27,C200,Meena Joshi,Office Chair,Furniture,North,8,44160.0,0.08,9513.52
ORD0789,2025-12-25,C033,Aditya Verma,Printer,Office Supplies,South,5,51000.0,0.15,10655.73
ORD0790,2025-02-02,C043,Amit Singh,Bookshelf,Furniture,West,2,14000,0,3423.64
ORD0791,2025-07-23,C141,Rahul Shah,Smartphone,Technology,North,1,19200.0,0.2,3769.19
ORD0792,2025-12-02,C027,Arjun Verma,Notebook,Office Supplies,West,3,1500,0,481.07
ORD0793,2025-05-26,C080,Meena Patel,Printer,Office Supplies,South,4,40800.0,0.15,8034.06
